,author_url,body,product_id,rating,review_date,review_url,title
0,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5mxk3Bm9XL5mZXJtiiLIQGnRiUfqNKmnvdx10p9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,"Amazing earphone With deep bass and amazing treble with 4D sound. I just love itThe product is really amazing ,Using it from 2 days in gym and in daily life also.Pros:1. Great for Bass lovers.2. Overall clarity of output is quite good.3. Eye catchy design.4. Mic performance is good on calls.5. Decent wire length.6. high quality output7. nice loud and clear bassDon't even think twice. Just go for it. It's a awesome product. Value for money. Very good sound quality and comfort. THANKS AMAZONÂ .",B07P216B5W,5,23 March 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhbh1o7Jm3j3YE83Hu4vTvnnzidinPbBB1jOWQg9Vh4m0lvC%2F3YwwLMiJtWmGDYRWt2rlLhgfVeiM1vWm5bQ%3D%3D&b=1,"Bass lovers ,Perfect headphone."
1,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5mzjXtw6XHukZXbzy2FXR2kRVRo3t%2BlnukK0kp9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,"The best part about these headphones is that they don't get tangled no matter how to keep them. It's all because of the extra coating that they have put on the wires.And when it comes to sound and can't comfort, they have done a pretty good job",B07P216B5W,4,27 March 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhbQ4X%2FZ%2B3gW5h8HH%2FhfTvnnzidinPbBB1jOWQg9Vh4m0lvC%2F3YwwLMiJtWmGDYRWt2rlLhgfVeiM1vWm5bQ%3D%3D&b=1,Tangle free headphones
2,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5mzhwoClWzxnZ%2FVyEqIQQzCXiF5ucK36egI3kp9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,"Earphones are Alexa built in, 1.2m tangle free cable. The product comes with 3 different sizes of ear pods (small, medium and large) to fit in your ears best to give the best of experience, no worries of you lose one of the pods because we got 2 more pairs. Mic and call button to help you change music easily and to pick and drop call. Coming with one year warranty so no worries. The earphones are soft when put in ears, does not hurt, clear sound and rich base. On call quality is very clear no disturbance.",B07P216B5W,5,25 March 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhb28f%2FZXA92Rg8XPvk%2FTvnnzidinPbBB1jOWQg9Vh4m0lvC%2F3YwwLMiJtWmGDYRWt2rlLhgfVeiM1vWm5bQ%3D%3D&b=1,Comfortable earphones
3,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5m8j3kB9mzglovFul6ZXQPfRjJnoM%2BokuNm10p9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,I purchased this one based on the name of the brand and it did not disappointed me. I was amazed to see the quality of the wire and the whole sound it had. The ear cushions are very nice and did not hurt my ears even after listening for straight 3 to 4 hours. I would definitely recommend buying this one if you are looking for plain wired earphones!!,B07P216B5W,5,26 April 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhbRpq75G5nAps7nSA5vTvnnzidinPbBB1jOWQg9Vh4m0lvC%2F3YwwLMiJtWmGDYRWt2rlLhgfVeiM1vWm5bQ%3D%3D&b=1,The Look is simple but the sound is amazing!!!
4,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5myjG10lXP8kJjItU3qWRHVXSNurKCkn%2Bt9w0p9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,In this product to be honest....every thing is descent.......but I have boat basshead earphone too...if I will compare with that one....sound clarity in Moto is very good....boat is a bit louder than Moto....Moto looks beautiful but....the plastic material is bad...comparison to boat....boat has a very hard plastic and metal like finish....but Moto is also not bad....so definitely recommend...if you prefer sound.... clarity,B07P216B5W,4,22 April 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhFm0L%2FJLM8GV75Hzs%2BKn4nSe8eBvzfT1Ln%2Be%2FuO5M5mwNly%2FvMFoHakpsSB%2BdBge33co09ACyGCAyyR7b&b=1,Amazing
5,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5m89gh99GfjlJWoqyydIAbCVToZ2dK4l%2Bh%2Fx0p9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,"ok headset, if you tried sennheiser , Jbl or sonyMy ratings below, just satisfied of cost because i used sennheiser 275s before this ....Clarity - 3/5Beat- 2/5Call - 4/5treble- 3/5",B07P216B5W,3,26 April 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhHh5s9%2BnGjHVhlhb9%2BKn4nSe8eBvzfT1Ln%2Be%2FuO5M5mwNly%2FvMFoHakpsSB%2BdBge33co09ACyGCAyyR7b&b=1,"ok headset, if you tried sennheiser , Jbl or sony"
6,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5mxkg5v%2F3OFmZDLvkzpWhClWiVkq8eqiYN22Ep9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,"Sound quality is great, specially because the earphones fit in perfectly well! The wires seem to be pretty sturdy too. Worth it",B07P216B5W,5,12 April 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhbw1uh4jNjHkFlHKAhfTvnnzidinPbBB1jOWQg9Vh4m0lvC%2F3YwwLMiJtWmGDYRWt2rlLhgfVeiM1vWm5bQ%3D%3D&b=1,Super Sound Quality!
7,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5myjnN4lGb7ke2rrU%2BPRRbbQSV6vdLV7ud4ykp9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,"Moto pace 110 is best in this price segment .it's done a good job for me .look like a satisfied,and sound is punchy because the bass is heavy and clear ,soft and sweet but not a deep bass ,vocals are lighter side and it's clear and fine.I confuse in Boult loupe earbuds and Moto pace 110 .boulte is cheaper then Moto but I believe in brand perfection and Motorola done great job with this earphone in this price.seriously is it best in under 1000 and it is better then my older one more piston fit earphone",B07P216B5W,5,7 May 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhbxkY9Iq9inhy4nTmj%2FTvnnzidinPbBB1jOWQg9Vh4m0lvC%2F3YwwLMiJtWmGDYRWt2rlLhgfVeiM1vWm5bQ%3D%3D&b=1,Awesome ! Sound is great because i Purchased refine product
8,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5m8kWh48GL4n4nRsS6JVhbeVzBsqqDUnulxxFp9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,One of the best earphones I ve used till date . They fit in perfectly and are very comfortable. The sound quality is top notch and crystal clear. I would highly recommend this product,B07P216B5W,5,8 April 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhb2prjejE%2FX167Hf0nfTvnnzidinPbBB1jOWQg9Vh4m0lvC%2F3YwwLMiJtWmGDYRWt2rlLhgfVeiM1vWm5bQ%3D%3D&b=1,One of the best earphones I ve used
9,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcCl5Tnu3V1Rx6z0tplXDUXBsecKTUtm5mxj3pz4nXkgo2rviiMV3feTiwfusOl6v5410p9kT7lMlAPCHxKUUbJNwuazJABm1WWRy5t7hbZbjap&b=1,One of the best earphones i have come across. Sound bass & clarity is perfect. The extra coating on the wires gives it an edge no issues of getting tangled.It comes with 3 earpods. Best part is it is alexa built it. Worth the price.,B07P216B5W,5,13 May 2019,/process.php?d=a6FYKNbGI7aat8lODRbJrMkPpgcChJP7qXN0R0P%2FzcV9BH4BFouhEx0KhJSin3t64X36%2BKn4nSe8eBvzfT1Ln%2Be%2FuO5M5mwNly%2FvMFoHakpsSB%2BdBge33co09ACyGCAyyR7b&b=1,Best ones
