,author_url,body,product_id,rating,review_date,review_url,title
0,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaHKBXWdsTMsr5qCpewvpSe5lsvGuWyZCzV%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Hey everyone, I got these earphones a few weeks back and have been using it with my Zenfone max pro m2.I usually don't praise the products I buy online, but I have to say, this is genuinely one of the most useful products I have ever bought online. Please note that this is my first TWS earphones, so I am already stunned by how portable and convenient these are. Even after using it for more than a week, I got only good to say about it. I will narrow down my review below:-These are extremely easy to use and pair with smartphone. You just have to take them out of the charging case and it pairs automatically with phone. How cool is that!!!-The Bluetooth range it offers it's just fabulous. I have used these while workout, with my phone inside the bag and me roaming around the gym. And these were connected whole the time.-Also it doesn't have that choppy audio or any disconnection issues while you do any physical activity. 'cause most of the Bluetooth earphones I have output choppy audio once you start working out.-The sound quality is quite acceptable. Although if you are an audiophile, you should know that the Bass is average and doesn't overpower as some users require. Treble can get a little piercing at times if you keep the volume at max and play treble intensive music. Although I wouldn't even count them as drawbacks as for me these are more than enough. I prefer to enjoy music over judging them and these are perfect for that.-Battery life, No words. See the thing is, these offer around 4-5 hrs of continuous playback and I never listen to music for that long straight. So I keep them inside the case after listening and it starts charging. So technically the actual battery backup it gives should be equal to the charging case. Which I didn't have to charge the second time. It's been more than a week since I first charged the charging box itself and it's still going like a champ with at least 60% still remaining. JFYI, I use them daily for music,calls etc.So the 50 hrs playback is super close to reality.-Charging case, it's portable and you can full charge the earphones for at least 8 times.-Comfort and fit, these are quite lightweight considering the size and the inclusion of an inbuilt battery. You will not even notice them on your ears while working out. Also they won't come off even if you jump,skip,run real intensively. Just find the right pair of earbuds, as they couple it with different sizes of buds.-The noise cancelling is real good, you won't hear a thing from outside. But that's something to careful with while running outside.Finally is it worth the purchase?. Well, yes for sure. It might be  a lil expensive at 3.5k but please note that these are TWS, which is new tech now. So it's fair to ask that price.Regarding the brand weecool, they are obviously new in the market and not popular like some established brands like sony,jbl, sound magic, boat etc. But to be honest, after using a couple of products by them, they are a brand to consider.I hope it helps.-Aj",B07QKTWQ9W,5,17 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2ZVAbVkCbMzLs8ILbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6MrMr8hEqg%3D%3D&b=1,A true TWS earphone. WORTH EVERY PENNY!!
1,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaAqFTWNYXMK6UuTBWyeMtbJlpwhSat%2BjUQfUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Excellent Bluetooth bass earphone yess i said bass earphone the output are mind-blowingAlso it have a great battery life previously I used many Bluetooth earphone but this end my search please buy it if u want a good pair of earphone,B07QKTWQ9W,5,25 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfm4tdK4HAcMzRcwTLbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6MrMr8hEqg%3D%3D&b=1,Good
2,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVcsZJT9QTO9XvuzE7tvkteudi3AqT24m0VvUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"The reviews for this product were almost 5 star.When I heard the sound, my existing 2k bucks sony wired earphones which I've been using for the past 2 yrs still sounded better than these wireless buds.I immediately decided to return it.",B07QKTWQ9W,3,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWNCD70fBsdZW9YZQrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6MrMr8hEqg%3D%3D&b=1,I went by the reviews here....
3,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaA7lbUsIANaz0oj5AzekpapsMzB%2BS1ZqgV%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Amazon dilivery took some time. But worth a wait. These are one of the best in class ear phones.1. Sound is amazing.2. Bases is decent, may be it depends on the hand set you are using. Use some Eq app is recommended.Complete value for money.",B07QKTWQ9W,5,4 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxFBZKCb1iE6pNXrsZW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA8tXPqaAq&b=1,Great job
4,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUErhIUbgbJ8j3uCE60OcoGJZ3uhWcy46zROUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Guys this Earbuds are awesome. Delivery is on time and the packaging is also good. The sound is crystal clear and bass is superb. All the specifications are same as mentions in the description. I really recommend the earbuds.,B07QKTWQ9W,5,2 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfhZZCqkVc6ZHUs8EW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA8tXPqaAq&b=1,Amazing....
5,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUCcRZSbgDLtrvpj1Dz%2FRSf4J63w%2BHzouuReUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,I really like these. The battery life lasts forever! I would definitely recommend buying them. The price was great too.,B07QKTWQ9W,5,26 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfxJPD7cRdqZBLsFkI7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6MrMr8hEqg%3D%3D&b=1,Nice
6,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXc6VbVNsAQNPjojdV1JhXaIFj2hjqwJ3UVOUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Sound quality is top notch and earbuds are very comfortable to wear and light plus battery backup is also good.I just loved this earbuds in this price rangeYou won't regret buying them worth every penny,B07QKTWQ9W,5,4 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfQ1OD7QFdbpaR7YdJbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6MrMr8hEqg%3D%3D&b=1,awesome
7,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVdqRAKcYbOKvruCNA0%2BhYHuZwzx2IypClR%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Very good product.... Awesome..product . User friendly too.Clear voice quality and awesome music sound quality.,B07QKTWQ9W,5,26 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfRZJDKQXF7JAW7lrJrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6MrMr8hEqg%3D%3D&b=1,very Good product
8,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUCaNATsYGONCVtT47se9SYJ4MygiL25SpW%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Sometimes there is a connectivity issue, tge left side gets disconnected but just after clicking the buttun it gets connected again.everything else is good.",B07QKTWQ9W,4,6 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWZMcKsCEaJIRdYFMrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6MrMr8hEqg%3D%3D&b=1,Good product.
9,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUFcdEKLsKP6z3uz1Ey%2FlaG5Zq3BuGzJOxVOUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"The sound quality is good but not excellent and you can not expect excellent sound quality in this price range, the quality of earbuds is descent and battery life is amazing. if you are on budget then definitely go for it.Best budget earphones.",B07QKTWQ9W,4,20 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxDxItGtoYDMlITtgHW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA8tXPqaAq&b=1,Go for it
