,author_url,body,product_id,rating,review_date,review_url,title
0,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbMyz87a9vItnFu4LOuTrxPUwqsXFHC9ZHlRjwAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,The gauge is very thin. Milton should put more Aluminum in the bottles.,B079R9YD81,4,10 July 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JHMddrgzvNylkYksnyKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwDdNijjnvNw%3D%3D&b=1,Four Stars
1,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM8xK6lhvomi1qqO%2BGfunaq0aEGGBWod3gu8xAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,It doesnâ€™t leak- thatâ€™s the best thing about it. Paint didnâ€™t chip either. But got dented when it fell down. Is it steel or Aluminum I wonder.,B079R9YD81,3,18 October 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1Jh8HG8JPwtavjIAzgiKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwDdNijjnvNw%3D%3D&b=1,Doesnâ€™t leak
2,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM%2F3dHfhocx%2F0C9LpeWtHGg2qoIb2uje31QjhAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Good product but has sharp edge on top ..,B079R9YD81,4,21 May 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JnMcD79DuNHE%2BPhKmCKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwDdNijjnvNw%3D%3D&b=1,Value for money
3,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbMyv87Qmfo8h0q2OvKXpQyr0rMMDRapZWZM8AAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Well designed. Excellent product.,B079R9YD81,5,24 May 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JQIVe7U%2Fz9rGlftI%2FyKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwDdNijjnvNw%3D%3D&b=1,Perfect product
4,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM9w6nQkeFNlTnMPPCFuQSm288JCWXJfXZNlQAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,More iron content and paint peels off easily,B079R9YD81,1,23 October 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JAobd7gptKOu%2Bf89lCKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwDdNijjnvNw%3D%3D&b=1,More iron content and paint peels off easily
5,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM%2Fw9XfifUnjUm4LPGeuAug2c8OHmXPe3le8QAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Received a wrong product. Product not same as shown in the picture. Totally different.,B079R9YD81,1,7 August 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JnVudaUp39Df9%2BAmiCKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwDdNijjnvNw%3D%3D&b=1,Wrong product!
6,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbMyz9nHk4Q%2Fn0GhLpaZuQmqyq5wCnCsf25InRAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Nice,B079R9YD81,5,15 April 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1IhUSB7BL297VhOUn43%2BcDZizkhqA%2BaQjK1GlUHBrszZoVZJghfS7JTDmdgaxQ7%2F562lHrx%2F%2BZrgCk0Xm&b=1,Nice
7,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM8u8rciIYnjkquM%2FCWuHfU38gWEXO9ZGtN8QAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,nice product,B079R9YD81,5,15 September 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1QQFqBsA7w6zf8vou43%2BcDZizkhqA%2BaQjK1GlUHBrszZoVZJghfS7JTDmdgaxQ7%2F562lHrx%2F%2BZrgCk0Xm&b=1,nice product
8,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbMy3cjSiYU8gEajXvPlqw6o37hxbHevf2lWghAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,good for school kids,B079R9YD81,5,19 April 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JRIZF6BKw8LehYlHiyKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwDdNijjnvNw%3D%3D&b=1,better than plastic bottle
9,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM9uKiihvcyhUi3MuiCuwCwzr1wC2m3BmFRjRAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,The product is good...The bottle we see in the picture is shining but the actual look is of matte finish...,B079R9YD81,3,18 July 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JABvc6s3z6qvlOVMgCKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwDdNijjnvNw%3D%3D&b=1,Good
