,author_url,body,product_id,rating,review_date,review_url,title
0,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM9u97bmP07g1WoWOiSqBCsvr8YC2C2YWZWgRAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Hole is showing in bottle cover due to low quality rubber and removed at the time of washing.,B07B18SJJX,1,30 October 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JHJsGb05wN%2Bvh%2BM9hyKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwdrBjhDedXg%3D%3D&b=1,Hole is showing in bottle cover due to low quality rubber and removed at the time of washing.
1,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM82a%2FOhelMlEqqPeeTy3O10s8RbRKwZmlKlBAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Except looks nothing is good about this product. Hot water doesn't last even for 15 minutes.If some one wants for flask qualities then this is highly not recommendable. It's only good if someone wants to use other than plastic bottle.,B07B18SJJX,1,30 July 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1QHEcCqQ7wdzY8eBK43%2BcDZizkhqA%2BaQjK1GlUHBrszZoVZJghfS7JTDmdgaxQ7%2F562lHrx%2BFBbkInTeP&b=1,Except looks nothing is good about this product
2,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM%2FyNbMi%2Fk%2FmT%2BgIOrirxy5zbIKHmS4dxkvgQAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,"LOOKS GOOD, VERY LIGHT, BUT I BOUGHT THIS BECAUSE IT SAYS IT CAN KEEP DRINKS COOL FOR SEVERAL HOURS, TRUST ME NOT FOR EVEN 30 MINUTES,PLEASE DO NOT PROMISE WHAT YOU DO NOT DELIVER,",B07B18SJJX,2,13 March 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JHVuBLc0vq3P9%2BFIlSKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwdrBjhDedXg%3D%3D&b=1,"NOT A FLASK, JUST A STAINLESS STEEL BOTTLE"
3,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM9z67eh%2BFI%2B164Lf%2BSyBCixaJxCGO%2FYWtB8hAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Excellent! Not a flask but a simple steel bottle! Very good for school!,B07B18SJJX,5,13 August 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1Jg8OB6c%2BtMnYjfpK43%2BcDZizkhqA%2BaQjK1GlUHBrszZoVZJghfS7JTDmdgaxQ7%2F562lHrx%2BFBbkInTeP&b=1,Excellent
4,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbMyzNfT9uQmj0G1PeqAqQqzubMGa2jPf3xdhBAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,It is mentioned that it maintains the same temperature while this is not the true fact. I have received the bottle today and tested it.Lookwise and quality wise the product is good but this is the only drawback.,B07B18SJJX,3,12 May 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JhxqFrQp1K3SiOpHjSKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwdrBjhDedXg%3D%3D&b=1,Average
5,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM%2FwNWig4cvlli3PfKEtR%2Bmz6sFGnC%2BYWZaixAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Not very good in look. It smells and too costly.,B07B18SJJX,2,22 October 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1IR8ID8MsuK2u9%2BEr43%2BcDZizkhqA%2BaQjK1GlUHBrszZoVZJghfS7JTDmdgaxQ7%2F562lHrx%2BFBbkInTeP&b=1,Not worth the price
6,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM%2F2drU9eQxmEC1OOmHuxGwwqwbb3StYnxO8hAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,I have ordered for black color and delivered color was some what in red,B07B18SJJX,1,31 October 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JgJqerMuyqimlIFL%2FyKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwdrBjhDedXg%3D%3D&b=1,Poor quality and dissatisfied
7,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM81dHMmPs8n1%2B%2BM%2BiRrxOmxqwSCnCqbGRaixAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,The purpose of buying this bottle was to keep cold water cold but sorry to say that it didn't serve the purpose.,B07B18SJJX,3,12 May 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JA4bDso0x9LZjOQ843%2BcDZizkhqA%2BaQjK1GlUHBrszZoVZJghfS7JTDmdgaxQ7%2F562lHrx%2BFBbkInTeP&b=1,Not serving the purpose
8,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM9zK3Vj%2FY9%2BEKrXeKYuHPW3qx1EhOvd3tLkBAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Excilent dervices,B07B18SJJX,5,4 June 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JRENB6g9ydrSl%2BNMmiKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwdrBjhDedXg%3D%3D&b=1,Excilent service
9,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM9xtDFmPcw%2BFjLKuScrwC1x6EODGCsZnddjQAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,"Classy look, superior material. If you don't want to buy a plastic bottle then you can go for it.",B07B18SJJX,5,1 June 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JX4SCLZL3qKikuExhyKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwdrBjhDedXg%3D%3D&b=1,Great bottle.
10,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbMyy8GjguY%2FnFqgLZKevAOqyLIQbWOpbW0rhwAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Light weighted and good,B07B18SJJX,4,29 October 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JQloCsBK19%2FYiodRvmifVsa9oCaR1JowKX6ea11vsh5DVYoz0%2FjjTTH0CBjWUaX%2BmBY1qGr2DNIRnSU%3D&b=1,Nice
11,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM9w8ylkIc4j0uoOJGIqA6zxbVxGxe7B35VnxAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,"Feeling like I have wasted money, just wast of money it's just not like that which I brought...",B07B18SJJX,1,14 November 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1JXIKe8BNudfM9Pg0jyKLDsPtnCi86IkdOFOKa0tGtzdAfpJ41qK3fVjnZHivJK3j7Bo43RjwdrBjhDedXg%3D%3D&b=1,Waste of money
12,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbM%2FudzAkvkr%2FlvPWPORrxCw0qwWCHOzf2xIihAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Perfect bottle to carry....it is also having a hook which could be used to plug it into the belt knobs,B07B18SJJX,5,22 September 2018,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1In4WcrE9vNrSmPU943%2BcDZizkhqA%2BaQjK1GlUHBrszZoVZJghfS7JTDmdgaxQ7%2F562lHrx%2BFBbkInTeP&b=1,Excellent
13,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEt6kgGfw6YiAwc6%2FD2vIPELaIYigqbbMyz9%2FfloVLgzu%2FX%2FCEzRSq060YDBK3ZXUqgQAYU4Nqh%2F6zRwbAb1%2FlcrPU%2BjNywEqzWb4yskCCUohJ&b=1,Plastic bottles are better than this... the base of the bottle is bending and getting unshaped often...,B07B18SJJX,1,18 April 2019,/process.php?d=36pZRzoZx8je7lt0j11G%2F5m8iSHEpK48C%2Fo7Yn18bLDbgrkZAPq1VQBtDaszytHCluA143%2BcDZizkhqA%2BaQjK1GlUHBrszZoVZJghfS7JTDmdgaxQ7%2F562lHrx%2BFBbkInTeP&b=1,Plastic bottles are better...
