,author_url,body,product_id,rating,review_date,review_url,title
0,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaD6BCWbsIIazxt01bzuVQZZF60w6c0I60RfUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,I have purchased Muzili wireless Earphones.I am really love with style and design.Touch is flawless to operate.Perfect fit in ear.Connectivity is awesome.Easily pair with phone.Sound quality is outstanding.Feel. the bass.Powerbank features is awesome.Built quality is good.Dock station is awesome with magnetic fit.Use both earphones separately on 2 phones.ConsBattery backup is less for 3.5 hours. but this is overcome with powerbank Dock for earphones.Microphone voice is little less while calling so other person little hard to hear voice.I love this elegant look earphone. Worth for money. Stay updated with technology.,B07Q2YP5RG,5,15 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2FJE7RrBsVXUtlmJbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,Elegant Earphone
1,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVd6k2RscGIqr4ojNfxJtKfZBs3xDrxZ27SPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,As i am using this earphones since 4-5 days. I found sound quality is far better than normal earphones or headphones. Price are genuine as per the quality. Durability and noise cancellation is good and battery is too fine giving longer life.,B07Q2YP5RG,5,2 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfQMtGt4DCLNVKLkcQrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,Quality sound
2,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXcr9OLb0FJKr6pz1P2%2BdIaoBuxw2M24iiReUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"I'm in totally in love with it from the 1st day, really worth buying.writing the review after using it for 4-5 daysFeatures:1. Excellent Bass and 3D surround sound.2. High Volume3. True 100% wireless4. Both earpiece can be used separately.5. Battery life upto 8-10 hrs for continuous music play, standby time more than a day.6. Can be charged 2-3 times from adapter provided.7. Light weight, easy to carry, excellent build quality.8. Bluetooth connectivity is very good for calls and music play. HD clarity during calls.",B07Q2YP5RG,5,18 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf29PAtgVdbk1WMBnRbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,True wireless earphones with Super Bass !!
3,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaCqlAXclmP9WXsjBFtJ9Ja5160RKUt56rSvUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"I have been using these Muzili TWS Bluetooth Earphones true  wireless headphones for over a month and my review is as follows:1. I have been listening to songs / watching movies for over 3 hours (have not tried any more). The power bank has an additional battery, hence I have never run of power.2. It can connect to two mobile devices at the same time. I am using two Iphones and the it works like charm.3. I have connected these with Amazon Firestick and watching videos/movies without any hassles. However, my firestick remote doesn't have the volume button, hence cannot control the volume on the headsets!!4. Have not tried it in rain, hence cannot comment on its waterproof properties.5. I have also used it in single pairing mode, so either of the Left or Right device can simultaneously connect to two mobile devices at the same time.6. These are very comfortable if you choose the right ear extensions. They do not fall of easily while walking/running.7. The battery life is good. It gives almost 4.5-5 hrs of backup at 50-60% volume. This is pretty good considering we have a charging case that can charge the buds 12-15 times.8.The bass is pretty good even at half the volume. The sound doesn't crack even at high volumes. Well this also depends on the audio codec used by your phone. The earbud supports both aptX & LDAC. The Bluetooth 5.0 has a very good range when used with Bluetooth 5.0 capable phones. I use it with my redmi note 5 pro  and it's awesome.9. Outside noise reduction is good.Overall a decent product at this price range. Highly recommended.",B07Q2YP5RG,5,1 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf24pcdQXDMRLT88YJ7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,AWESOME PAIR OF EARPHONES
4,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaAqpISc8UJ6uTqC0%2F0v0pfoENvxKMy5G4S%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"This is an amazing product by Muzili. What makes it different from other products is:1. Durability2. Reliability3. Quality.Even my friends got the other models of this brand and everyone gave the positive feed about this brand. After ordering this bluetooth earphones, I can definitely say that if you want to buy any wireless earphone go for it. If your range is bit low then also you can opt for other models of this brand.Coming towards this finishing, its touch is perfect. It long last for around 3-4 hours in continuous usage for music. Just one tap for play/pause the song.Call quality is really good. Being an IT professional, I had my conference calls through it and there is no lack in the voice. It also helps to cut out unnecessary sounds such as of breathing, air etc.I am using these with my iphone and after one time setup, next time donâ€™t have to go to bluetooth menu to connect it. Just simple long press the earphones. Once it start, it will automatically connect to your phone.Another different thing about this product is its charging case. Case is itself a another power bank. Not only it charges earphones but also provide a port to connect your and charge it. Get rid of heavy power banks.Other than earphones and its case, we get charging cable, and a pouch and that is also missing in some cheaper models of bluetooth earphones. I already faced this issue.What it claims, we get it and that is the best thing for customer.Price may sound high, but once you use it, you will never complain about it. Its simple thing, good quality products always has higher price then cheap products.",B07Q2YP5RG,5,13 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfRlKC71nFqM0K8cBRLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,I really recommend it. Read my whole review.
5,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUC6RWLccfMav3xzFItOArbpYIvhqZ15PWTeUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"This ear buds are just awesome, sound quality is crisp and clear, bass is also very good.. Ear buds have fingerprint so it's very convenient to use.. Quality of this earbuds is too goood, looks premium of course.. Battery like is awesome... Totally worth it..",B07Q2YP5RG,5,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfmArFtURd8g6LMMDRLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,Wonderful
6,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVc6hURsIFNtzupjpC0%2B8tdYFjwR6fsJKvR%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"super cool design with amazing sound and battery life.The earphone looks amazing and futuristic with the red lights, its touch sensitive so you can control the tracks or attend calls without  taking your phone out of the pocket. touch sensitive controls include track change, volume control, play/pause and call receiving.The range on the device is pretty good too, I was able to get 10+mtrs without disconnection.The case sports a 3000 Mah battery to keep the earphones charged on the go.Pairing the earphones are extremely easy, you can also use it individually.It is perfect for the gym or while you are travelling for uninterrupted and high quality music.The device is compact and fits into your ear easily, even if you wear a helmet, you will not feel the discomfort.Highly RecommendedInside the box you will gettravel pouchmicro usb charging cabeearbudsuser manual",B07Q2YP5RG,5,19 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfQ1QD7sWC6M7S9kDJLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,compact
7,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUC7hISbkHLd3zpiE%2Ft%2FlYfOZ632uM2J3WS%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"The quality of the product is really bad. The voice quality is terrible. There is frequent disconnection and also the right and left earbuds do not pair easily.You put you phone in your pocket and the earphones get disconnected. The mic is also of pathetic quality as other person cannot hear anything, coming to the touch sensors, Really Ohh my god what a pain they are.they totally work on their own.I have requested a replacement, lets see how the product performs, but dont buy this.The replacement which came also had the same issues. Though amazon is best in replacements and when i contacted them about the quality of the product, they did refund my money.But coming to the quality of the product.I really think amazon should be a little careful with the quality checks and they should not list these chinese items.",B07Q2YP5RG,1,9 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2QrEr5kFqA7U7xkJ7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,Pathetic quality product
8,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVC6dJStscQ8iTvCxUsfVWZJl80R6ZsJGvWvUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Earphones have good bass, charging is fast, connectivity is super fast after first connection and very convenient. you just take them out of box and they will auto connect. touch controls works flawlessly. case itself is solid. and best thing it can charge other devices with builtin usb port. great product.",B07Q2YP5RG,5,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf24jcbplB7o3KskePbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,value for money earphones
9,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawadrRZRrlmMNb6qzE6x%2FRJZ%2BYPzw6NsO%2BgN%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"I used it for few days and here are the issues I have faced:1) Left bud suddenly stops playing music and produces a jittery sound. And that doesn't go away until you place it in the charging pod.2) While taking a call, it keeps disconnecting in between .3) While playing music, you could feel time to time breaks or connection lost issues in either of the buds.Hugely disappointed with the product given so many positive reviews.",B07Q2YP5RG,2,22 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfhBKDa5kAaI3K8MCTbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6LPBqKwvug%3D%3D&b=1,"It's not the sound quality, it's the connectivity issues"
